993,4.96
995,4.97
1002,4.98
1005,4.99
1006,5.0
1007,5.01
1012,5.02
1016,5.03
1017,5.04
1022,5.05
1025,5.06
1027,5.07
1029,5.08
1033,5.09
1036,5.1
1037,5.11
1040,5.12
1042,5.13
1043,5.14
1045,5.15
1046,5.16
1047,5.17
1049,5.18
1051,5.19
1052,5.2
1054,5.21
1058,5.22
1059,5.23
1061,5.24
1062,5.25
1068,5.26
1069,5.27
1072,5.28
1075,5.29
1079,5.3
1083,5.31
1086,5.32
1087,5.33
1088,5.34
1090,5.35
1091,5.36
1092,5.37
1093,5.38
1094,5.39
1095,5.4
1097,5.41
1099,5.42
1100,5.43
1101,5.44
1104,5.45
1105,5.46
1109,5.47
1110,5.48
1114,5.49
1117,5.5
1119,5.51
1121,5.52
1122,5.53
1124,5.54
1125,5.55
1126,5.56
1128,5.57
1129,5.58
1131,5.59
1133,5.6
1134,5.61
1136,5.62
1138,5.63
1139,5.64
1140,5.65
1141,5.66
1142,5.67
1146,5.68
1147,5.69
1150,5.7
1152,5.71
1153,5.72
1155,5.73
1156,5.74
1157,5.75
1158,5.76
1161,5.77
1167,5.78
1168,5.79
1171,5.8
1172,5.81
1174,5.82
1176,5.83
1177,5.84
1178,5.85
1179,5.86
1180,5.87
1183,5.88
1184,5.89
1187,5.9
1189,5.91
1191,5.92
1196,5.93
1197,5.94
1198,5.95
1201,5.96
1205,5.97
1207,5.98
1208,5.99
1211,6.0
1212,6.01
1214,6.02
1215,6.03
1217,6.04
1219,6.05
1221,6.06
1225,6.07
1226,6.08
1227,6.09
1228,6.1
1232,6.11
1235,6.12
1237,6.13
1241,6.14
1243,6.15
1244,6.16
1245,6.17
1250,6.18
1252,6.19
1253,6.2
1254,6.21
1259,6.22
1260,6.23
1261,6.24
1262,6.25
1265,6.26
1270,6.27
1276,6.28
1278,6.29
1279,6.3
1282,6.31
1283,6.32
1284,6.33
1285,6.34
1286,6.35
1287,6.36
1288,6.37
1289,6.38
1291,6.39
1292,6.4
1293,6.41
1294,6.42
1296,6.43
1297,6.44
1298,6.45
1299,6.46
1300,6.47
1301,6.48
1302,6.49
1303,6.5
1305,6.51
1306,6.52
1307,6.53
1311,6.54
1312,6.55
1313,6.56
1314,6.57
1316,6.58
1319,6.59
1322,6.6
1325,6.61
1326,6.62
1327,6.63
1331,6.64
1333,6.65
1334,6.66
1335,6.67
1336,6.68
1339,6.69
1342,6.7
1343,6.71
1348,6.72
1353,6.73
1354,6.74
1356,6.75
1358,6.76
1363,6.77
1367,6.78
1370,6.79
1371,6.8
1373,6.81
1374,6.82
1378,6.83
1382,6.84
1383,6.85
1384,6.86
1387,6.87
1389,6.88
1390,6.89
1391,6.9
1396,6.91
1397,6.92
1399,6.93
1400,6.94
1401,6.95
1402,6.96
1403,6.97
1404,6.98
1406,6.99
1407,7.0
1408,7.01
1409,7.02
1410,7.03
1411,7.04
1412,7.05
1416,7.06
1417,7.07
1421,7.08
1424,7.09
1425,7.1
1426,7.11
1427,7.12
1428,7.13
1429,7.14
1431,7.15
1432,7.16
1433,7.17
1435,7.18
1437,7.19
1441,7.2
1442,7.21
1443,7.22
1444,7.23
1447,7.24
1448,7.25
1451,7.26
1452,7.27
1453,7.28
1454,7.29
1459,7.3
1460,7.31
1462,7.32
1463,7.33
1464,7.34
1465,7.35
1467,7.36
1469,7.37
1470,7.38
1471,7.39
1473,7.4
1474,7.41
1475,7.42
1476,7.43
1478,7.44
1483,7.45
1484,7.46
1486,7.47
1489,7.48
1495,7.49
1496,7.5
1498,7.51
1499,7.52
1500,7.53
1501,7.54
1503,7.55
1507,7.56
1508,7.57
1510,7.58
1512,7.59
1514,7.6
1515,7.61
1516,7.62
1517,7.63
1519,7.64
1520,7.65
1521,7.66
1524,7.67
1526,7.68
1528,7.69
1533,7.7
1534,7.71
1537,7.72
1540,7.73
1541,7.74
1543,7.75
1544,7.76
1545,7.77
1549,7.78
1550,7.79
1552,7.8
1554,7.81
1555,7.82
1560,7.83
1561,7.84
1565,7.85
1568,7.86
1569,7.87
1570,7.88
1572,7.89
1573,7.9
1575,7.91
1577,7.92
1585,7.93
1587,7.94
1588,7.95
1590,7.96
1592,7.97
1595,7.98
1598,7.99
1599,8.0
1600,8.01
1602,8.02
1603,8.03
1605,8.04
1606,8.05
1607,8.06
1608,8.07
1610,8.08
1611,8.09
1613,8.1
1614,8.11
1615,8.12
1616,8.13
1617,8.14
1619,8.15
1623,8.16
1625,8.17
1626,8.18
1630,8.19
1633,8.2
1634,8.21
1636,8.22
1638,8.23
1640,8.24
1642,8.25
1644,8.26
1646,8.27
1647,8.28
1649,8.29
1651,8.3
1652,8.31
1653,8.32
1654,8.33
1655,8.34
1656,8.35
1660,8.36
1667,8.37
1669,8.38
1670,8.39
1674,8.4
1675,8.41
1680,8.42
1681,8.43
1684,8.44
1685,8.45
1687,8.46
1688,8.47
1690,8.48
1691,8.49
1695,8.5
1701,8.51
1702,8.52
1704,8.53
1705,8.54
1706,8.55
1707,8.56
1710,8.57
1712,8.58
1713,8.59
1714,8.6
1722,8.61
1724,8.62
1727,8.63
1728,8.64
1733,8.65
1734,8.66
1736,8.67
1743,8.68
1744,8.69
1746,8.7
1747,8.71
1750,8.72
1752,8.73
1754,8.74
1755,8.75
1757,8.76
1759,8.77
1761,8.78
1762,8.79
1763,8.8
1767,8.81
1770,8.82
1778,8.83
1779,8.84
1781,8.85
1783,8.86
1784,8.87
1796,8.88
1797,8.89
1799,8.9
1800,8.91
1802,8.92
1803,8.93
1804,8.94
1806,8.95
1808,8.96
1812,8.97
1813,8.98
1816,8.99
1817,9.0
1818,9.01
1820,9.02
1821,9.03
1822,9.04
1823,9.05
1824,9.06
1825,9.07
1826,9.08
1832,9.09
1834,9.1
1839,9.11
1841,9.12
1842,9.13
1843,9.14
1844,9.15
1846,9.16
1848,9.17
1850,9.18
1853,9.19
1854,9.2
1859,9.21
1860,9.22
1861,9.23
1864,9.24
1865,9.25
1867,9.26
1868,9.27
1870,9.28
1871,9.29
1873,9.3
1875,9.31
1880,9.32
1881,9.33
1884,9.34
1885,9.35
1887,9.36
1889,9.37
1893,9.38
1896,9.39
1897,9.4
1899,9.41
1902,9.42
1905,9.43
1906,9.44
1909,9.45
1911,9.46
1913,9.47
1917,9.48
1918,9.49
1919,9.5
1922,9.51
1923,9.52
1927,9.53
1928,9.54
1929,9.55
1932,9.56
1933,9.57
1935,9.58
1942,9.59
1943,9.6
1944,9.61
1945,9.62
1946,9.63
1948,9.64
1950,9.65
1953,9.66
1955,9.67
1957,9.68
1959,9.69
1961,9.7
1963,9.71
1964,9.72
1965,9.73
1967,9.74
1968,9.75
1969,9.76
1974,9.77
1980,9.78
1981,9.79
1982,9.8
1983,9.81
1984,9.82
1987,9.83
1989,9.84
1990,9.85
1991,9.86
1998,9.87
2000,9.88
2001,9.89
2003,9.9
2008,9.91
2013,9.92
2014,9.93
2015,9.94
2017,9.95
2020,9.96
2024,9.97
2028,9.98
2031,9.99
2032,10.0
2035,10.01
2039,10.02
2040,10.03
2041,10.04
2042,10.05
2045,10.06
2047,10.07
2048,10.08
2049,10.09
2053,10.1
2054,10.11
2055,10.12
2056,10.13
2059,10.14
2064,10.15
2065,10.16
2067,10.17
2068,10.18
2069,10.19
2072,10.2
2073,10.21
2074,10.22
2078,10.23
2079,10.24
2082,10.25
2083,10.26
2085,10.27
2086,10.28
2088,10.29
2089,10.3
2093,10.31
2094,10.32
2095,10.33
2097,10.34
2102,10.35
2103,10.36
2110,10.37
2111,10.38
2112,10.39
2115,10.4
2117,10.41
2118,10.42
2120,10.43
2123,10.44
2125,10.45
2127,10.46
2128,10.47
2131,10.48
2132,10.49
2133,10.5
2134,10.51
2135,10.52
2136,10.53
2139,10.54
2140,10.55
2141,10.56
2143,10.57
2144,10.58
2145,10.59
2146,10.6
2147,10.61
2149,10.62
2150,10.63
2151,10.64
2152,10.65
2153,10.66
2156,10.67
2157,10.68
2159,10.69
2160,10.7
2161,10.71
2162,10.72
2163,10.73
2164,10.74
2166,10.75
2167,10.76
2168,10.77
2169,10.78
2170,10.79
2172,10.8
2173,10.81
2174,10.82
2175,10.83
2176,10.84
2178,10.85
2179,10.86
2186,10.87
2187,10.88
2188,10.89
2189,10.9
2191,10.91
2192,10.92
2193,10.93
2199,10.94
2200,10.95
2202,10.96
2203,10.97
2204,10.98
2205,10.99
2207,11.0
2209,11.01
2212,11.02
2213,11.03
2216,11.04
2217,11.05
2221,11.06
2223,11.07
2226,11.08
2227,11.09
2230,11.1
2235,11.11
2236,11.12
2239,11.13
2241,11.14
2246,11.15
2248,11.16
2249,11.17
2253,11.18
2254,11.19
2255,11.2
2258,11.21
2260,11.22
2262,11.23
2263,11.24
2264,11.25
2265,11.26
2267,11.27
2268,11.28
2269,11.29
2270,11.3
2272,11.31
2273,11.32
2274,11.33
2275,11.34
2277,11.35
2281,11.36
2286,11.37
2289,11.38
2290,11.39
2292,11.4
2293,11.41
2294,11.42
2295,11.43
2298,11.44
2301,11.45
2305,11.46
2306,11.47
2307,11.48
2309,11.49
2311,11.5
2312,11.51
2317,11.52
2319,11.53
2320,11.54
2324,11.55
2325,11.56
2329,11.57
2330,11.58
2331,11.59
2333,11.6
2335,11.61
2337,11.62
2338,11.63
2340,11.64
2341,11.65
2342,11.66
2343,11.67
2344,11.68
2345,11.69
2355,11.7
2358,11.71
2360,11.72
2362,11.73
2363,11.74
2364,11.75
2365,11.76
2369,11.77
2370,11.78
2374,11.79
2375,11.8
2376,11.81
2377,11.82
2379,11.83
2382,11.84
2384,11.85
2386,11.86
2387,11.87
2388,11.88
2391,11.89
2392,11.9
2393,11.91
2394,11.92
2395,11.93
2396,11.94
2397,11.95
2400,11.96
2402,11.97
2403,11.98
2405,11.99
2406,12.0
2407,12.01
2409,12.02
2411,12.03
2412,12.04
2413,12.05
2414,12.06
2416,12.07
2418,12.08
2419,12.09
2420,12.1
2422,12.11
2425,12.12
2427,12.13
2429,12.14
2430,12.15
2431,12.16
2432,12.17
2437,12.18
2439,12.19
2441,12.2
2442,12.21
2446,12.22
2450,12.23
2453,12.24
2459,12.25
2460,12.26
2461,12.27
2462,12.28
2464,12.29
2465,12.3
2466,12.31
2468,12.32
2472,12.33
2473,12.34
2477,12.35
2478,12.36
2479,12.37
2481,12.38
2482,12.39
2485,12.4
2486,12.41
2487,12.42
2492,12.43
2494,12.44
2497,12.45
2498,12.46
2499,12.47
2500,12.48
2501,12.49
2505,12.5
2507,12.51
2513,12.52
2514,12.53
2516,12.54
2518,12.55
2519,12.56
2520,12.57
2523,12.58
2524,12.59
2525,12.6
2527,12.61
2530,12.62
2531,12.63
2533,12.64
2534,12.65
2535,12.66
2536,12.67
2537,12.68
2538,12.69
2539,12.7
2541,12.71
2545,12.72
2550,12.73
2551,12.74
2552,12.75
2554,12.76
2556,12.77
2557,12.78
2558,12.79
2559,12.8
2561,12.81
2563,12.82
2564,12.83
2567,12.84
2571,12.85
2573,12.86
2574,12.87
2577,12.88
2579,12.89
2580,12.9
2585,12.91
2586,12.92
2587,12.93
2589,12.94
2593,12.95
2594,12.96
2596,12.97
2598,12.98
2601,12.99
2605,13.0
2606,13.01
2610,13.02
2611,13.03
2614,13.04
2616,13.05
2618,13.06
2619,13.07
2620,13.08
2622,13.09
2623,13.1
2626,13.11
2628,13.12
2629,13.13
2632,13.14
2634,13.15
2635,13.16
2641,13.17
2642,13.18
2643,13.19
2646,13.2
2648,13.21
2653,13.22
2654,13.23
2658,13.24
2659,13.25
2660,13.26
2663,13.27
2664,13.28
2665,13.29
2668,13.3
2669,13.31
2672,13.32
2673,13.33
2674,13.34
2677,13.35
2679,13.36
2684,13.37
2685,13.38
2686,13.39
2687,13.4
2692,13.41
2694,13.42
2695,13.43
2701,13.44
2703,13.45
2707,13.46
2710,13.47
2711,13.48
2712,13.49
2713,13.5
2715,13.51
2719,13.52
2720,13.53
2721,13.54
2723,13.55
2725,13.56
2728,13.57
2732,13.58
2733,13.59
2737,13.6
2740,13.61
2741,13.62
2742,13.63
2743,13.64
2746,13.65
2747,13.66
2749,13.67
2757,13.68
2758,13.69
2759,13.7
2762,13.71
2765,13.72
2771,13.73
2779,13.74
2780,13.75
2781,13.76
2783,13.77
2784,13.78
2785,13.79
2788,13.8
2790,13.81
2791,13.82
2792,13.83
2793,13.84
2801,13.85
2802,13.86
2808,13.87
2809,13.88
2810,13.89
2812,13.9
2816,13.91
2817,13.92
2820,13.93
2821,13.94
2822,13.95
2823,13.96
2825,13.97
2826,13.98
2828,13.99
2831,14.0
2832,14.01
2833,14.02
2834,14.03
2836,14.04
2839,14.05
2840,14.06
2844,14.07
2845,14.08
2846,14.09
2848,14.1
2851,14.11
2853,14.12
2857,14.13
2858,14.14
2859,14.15
2860,14.16
2861,14.17
2863,14.18
2864,14.19
2865,14.2
2866,14.21
2867,14.22
2869,14.23
2871,14.24
2872,14.25
2874,14.26
2878,14.27
2880,14.28
2881,14.29
2883,14.3
2890,14.31
2891,14.32
2893,14.33
2895,14.34
2896,14.35
2898,14.36
2899,14.37
2907,14.38
2908,14.39
2909,14.4
2911,14.41
2912,14.42
2913,14.43
2915,14.44
2917,14.45
2918,14.46
2921,14.47
2922,14.48
2923,14.49
2924,14.5
2928,14.51
2929,14.52
2930,14.53
2932,14.54
2935,14.55
2940,14.56
2941,14.57
2942,14.58
2947,14.59
2949,14.6
2950,14.61
2953,14.62
2954,14.63
2955,14.64
2956,14.65
2957,14.66
2959,14.67
2960,14.68
2963,14.69
2964,14.7
2966,14.71
2967,14.72
2968,14.73
2969,14.74
2975,14.75
2978,14.76
2980,14.77
2981,14.78
2982,14.79
2984,14.8
2985,14.81
2987,14.82
2990,14.83
2991,14.84
2992,14.85
2995,14.86
2996,14.87
2997,14.88
2998,14.89
3001,14.9
3002,14.91
3004,14.92
3008,14.93
3009,14.94
3011,14.95
3013,14.96
3017,14.97
3018,14.98
3020,14.99
3021,15.0
3022,15.01
3024,15.02
3025,15.03
3028,15.04
3029,15.05
3030,15.06
3031,15.07
3032,15.08
3037,15.09
3041,15.1
3043,15.11
3044,15.12
3045,15.13
3047,15.14
3048,15.15
3049,15.16
3052,15.17
3053,15.18
3054,15.19
3055,15.2
3056,15.21
3057,15.22
3058,15.23
3059,15.24
3061,15.25
3063,15.26
3065,15.27
3067,15.28
3068,15.29
3072,15.3
3074,15.31
3079,15.32
3081,15.33
3082,15.34
3084,15.35
3087,15.36
3088,15.37
3091,15.38
3093,15.39
3094,15.4
3096,15.41
3100,15.42
3103,15.43
3105,15.44
3106,15.45
3107,15.46
3110,15.47
3113,15.48
3114,15.49
3116,15.5
3117,15.51
3118,15.52
3119,15.53
3120,15.54
3123,15.55
3124,15.56
3126,15.57
3127,15.58
3128,15.59
3132,15.6
3133,15.61
3136,15.62
3137,15.63
3140,15.64
3142,15.65
3144,15.66
3146,15.67
3147,15.68
3149,15.69
3150,15.7
3151,15.71
3154,15.72
3156,15.73
3157,15.74
3159,15.75
3160,15.76
3162,15.77
3164,15.78
3166,15.79
3167,15.8
3169,15.81
3170,15.82
3171,15.83
3172,15.84
3173,15.85
3174,15.86
3175,15.87
3177,15.88
3178,15.89
3181,15.9
3182,15.91
3183,15.92
3188,15.93
3189,15.94
3190,15.95
3193,15.96
3194,15.97
3196,15.98
3197,15.99
3199,16.0
3205,16.01
3206,16.02
3207,16.03
3212,16.04
3213,16.05
3215,16.06
3218,16.07
3221,16.08
3225,16.09
3226,16.1
3227,16.11
3231,16.12
3236,16.13
3237,16.14
3239,16.15
3244,16.16
3245,16.17
3246,16.18
3247,16.19
3250,16.2
3251,16.21
3252,16.22
3254,16.23
3256,16.24
3257,16.25
3259,16.26
3261,16.27
3265,16.28
3268,16.29
3270,16.3
3273,16.31
3274,16.32
3276,16.33
3281,16.34
3282,16.35
3283,16.36
3284,16.37
3287,16.38
3290,16.39
3291,16.4
3296,16.41
3297,16.42
3299,16.43
3300,16.44
3301,16.45
3302,16.46
3304,16.47
3306,16.48
3307,16.49
3308,16.5
3309,16.51
3310,16.52
3311,16.53
3312,16.54
3313,16.55
3314,16.56
3317,16.57
3321,16.58
3325,16.59
3326,16.6
3331,16.61
3332,16.62
3333,16.63
3335,16.64
3336,16.65
3337,16.66
3338,16.67
3340,16.68
3342,16.69
3344,16.7
3347,16.71
3349,16.72
3350,16.73
3351,16.74
3352,16.75
3354,16.76
3355,16.77
3356,16.78
3357,16.79
3358,16.8
3360,16.81
3361,16.82
3364,16.83
3365,16.84
3372,16.85
3373,16.86
3374,16.87
3375,16.88
3381,16.89
3382,16.9
3384,16.91
3385,16.92
3388,16.93
3390,16.94
3391,16.95
3392,16.96
3393,16.97
3394,16.98
3396,16.99
3397,17.0
3400,17.01
3407,17.02
3408,17.03
3409,17.04
3411,17.05
3412,17.06
3413,17.07
3415,17.08
3416,17.09
3418,17.1
3420,17.11
3424,17.12
3425,17.13
3426,17.14
3428,17.15
3430,17.16
3433,17.17
3434,17.18
3435,17.19
3438,17.2
3442,17.21
3444,17.22
3445,17.23
3449,17.24
3450,17.25
3451,17.26
3452,17.27
3453,17.28
3454,17.29
3458,17.3
3459,17.31
3461,17.32
3462,17.33
3464,17.34
3466,17.35
3467,17.36
3472,17.37
3473,17.38
3474,17.39
3475,17.4
3478,17.41
3479,17.42
3482,17.43
3483,17.44
3486,17.45
3487,17.46
3489,17.47
3490,17.48
3491,17.49
3493,17.5
3495,17.51
3496,17.52
3499,17.53
3501,17.54
3503,17.55
3504,17.56
3505,17.57
3508,17.58
3511,17.59
3513,17.6
3514,17.61
3515,17.62
3518,17.63
3523,17.64
3524,17.65
3526,17.66
3527,17.67
3529,17.68
3531,17.69
3533,17.7
3534,17.71
3537,17.72
3541,17.73
3545,17.74
3548,17.75
3549,17.76
3550,17.77
3551,17.78
3553,17.79
3554,17.8
3557,17.81
3559,17.82
3563,17.83
3564,17.84
3566,17.85
3567,17.86
3568,17.87
3571,17.88
3580,17.89
3581,17.9
3582,17.91
3583,17.92
3585,17.93
3589,17.94
3592,17.95
3593,17.96
3594,17.97
3596,17.98
3597,17.99
3599,18.0
3603,18.01
3604,18.02
3605,18.03
3608,18.04
3609,18.05
3614,18.06
3615,18.07
3617,18.08
3619,18.09
3620,18.1
3624,18.11
3625,18.12
3626,18.13
3628,18.14
3629,18.15
3631,18.16
3633,18.17
3638,18.18
3639,18.19
3640,18.2
3641,18.21
3642,18.22
3644,18.23
3645,18.24
3646,18.25
3648,18.26
3649,18.27
3650,18.28
3651,18.29
3652,18.3
3653,18.31
3654,18.32
3656,18.33
3657,18.34
3659,18.35
3660,18.36
3661,18.37
3662,18.38
3664,18.39
3665,18.4
3668,18.41
3669,18.42
3670,18.43
3672,18.44
3673,18.45
3674,18.46
3677,18.47
3678,18.48
3680,18.49
3681,18.5
3684,18.51
3686,18.52
3688,18.53
3689,18.54
3693,18.55
3694,18.56
3700,18.57
3701,18.58
3702,18.59
3704,18.6
3705,18.61
3706,18.62
3708,18.63
3709,18.64
3710,18.65
3712,18.66
3718,18.67
3725,18.68
3728,18.69
3729,18.7
3730,18.71
3731,18.72
3732,18.73
3734,18.74
3735,18.75
3736,18.76
3738,18.77
3739,18.78
3740,18.79
3742,18.8
3743,18.81
3744,18.82
3746,18.83
3749,18.84
3757,18.85
3758,18.86
3762,18.87
3763,18.88
3764,18.89
3766,18.9
3767,18.91
3768,18.92
3772,18.93
3778,18.94
3779,18.95
3784,18.96
3785,18.97
3789,18.98
3790,18.99
3792,19.0
3797,19.01
3798,19.02
3801,19.03
3803,19.04
3804,19.05
3808,19.06
3809,19.07
3810,19.08
3812,19.09
3815,19.1
3817,19.11
3820,19.12
3826,19.13
3827,19.14
3829,19.15
3830,19.16
3838,19.17
3839,19.18
3840,19.19
3845,19.2
3847,19.21
3849,19.22
3852,19.23
3853,19.24
3855,19.25
3857,19.26
3859,19.27
3865,19.28
3866,19.29
3867,19.3
3869,19.31
3870,19.32
3873,19.33
3874,19.34
3875,19.35
3876,19.36
3878,19.37
3879,19.38
3880,19.39
3881,19.4
3882,19.41
3884,19.42
3887,19.43
3888,19.44
3890,19.45
3891,19.46
3897,19.47
3898,19.48
3899,19.49
3900,19.5
3901,19.51
3902,19.52
3904,19.53
3906,19.54
3907,19.55
3912,19.56
3915,19.57
3916,19.58
3918,19.59
3920,19.6
3921,19.61
3922,19.62
3924,19.63
3925,19.64
3927,19.65
3935,19.66
3937,19.67
3938,19.68
3940,19.69
3941,19.7
3942,19.71
3943,19.72
3944,19.73
3945,19.74
3947,19.75
3959,19.76
3961,19.77
3963,19.78
3964,19.79
3968,19.8
3969,19.81
3970,19.82
3972,19.83
3975,19.84
3976,19.85
3978,19.86
3979,19.87
3981,19.88
3983,19.89
3985,19.9
3986,19.91
3987,19.92
3991,19.93
3992,19.94
3993,19.95
3996,19.96
3999,19.97
4001,19.98
4002,19.99
4007,20.0
4008,20.01
4009,20.02
4010,20.03
4011,20.04
4012,20.05
4014,20.06
4015,20.07
4021,20.08
4022,20.09
4024,20.1
4026,20.11
4027,20.12
4029,20.13
4031,20.14
4032,20.15
4034,20.16
4035,20.17
4042,20.18
4043,20.19
4044,20.2
4046,20.21
4047,20.22
4048,20.23
4049,20.24
4053,20.25
4056,20.26
4057,20.27
4058,20.28
4060,20.29
4063,20.3
4067,20.31
4073,20.32
4076,20.33
4078,20.34
4082,20.35
4084,20.36
4085,20.37
4089,20.38
4090,20.39
4092,20.4
4097,20.41
4101,20.42
4106,20.43
4108,20.44
4109,20.45
4110,20.46
4111,20.47
4113,20.48
4114,20.49
4115,20.5
4116,20.51
4117,20.52
4118,20.53
4119,20.54
4120,20.55
4124,20.56
4127,20.57
4128,20.58
4131,20.59
4132,20.6
4134,20.61
4136,20.62
4138,20.63
4139,20.64
4141,20.65
4143,20.66
4149,20.67
4152,20.68
4154,20.69
4155,20.7
